cycle,time,well,row,col,temperature,strain,inducer_ID,inducer_conc,effector_ID,effector_conc,replicate,OD,FL
40,13,B7,2,7,30,medium,Nar,60,b-Ala,0,2,0.332,181
40,13,C1,3,1,30,BS01,Nar,0,b-Ala,0,3,0.509,2914
40,13,C2,3,2,30,BS01,Nar,4,b-Ala,0,3,0.655,4680
40,13,C3,3,3,30,BS01,Nar,10,b-Ala,0,3,0.636,3884
40,13,C4,3,4,30,BS01,Nar,20,b-Ala,0,3,0.667,2944
40,13,C5,3,5,30,BS01,Nar,60,b-Ala,0,3,0.662,1443
40,13,C6,3,6,30,medium,Nar,0,b-Ala,0,3,0.161,244
40,13,C7,3,7,30,medium,Nar,60,b-Ala,0,3,0.337,164
40,13,D1,4,1,30,BS01,Nar,0,b-Ala,0,4,0.707,3772
40,13,D2,4,2,30,BS01,Nar,4,b-Ala,0,4,0.667,3766
40,13,D3,4,3,30,BS01,Nar,10,b-Ala,0,4,0.712,3996
40,13,D4,4,4,30,BS01,Nar,20,b-Ala,0,4,0.696,2304
40,13,D5,4,5,30,BS01,Nar,60,b-Ala,0,4,0.654,1119
40,13,D6,4,6,30,medium,Nar,0,b-Ala,0,4,0.589,2722
40,13,D7,4,7,30,medium,Nar,60,b-Ala,0,4,0.601,728
40,13,E1,5,1,30,BS01,Nar,0,b-Ala,10,1,0.675,4631
40,13,E2,5,2,30,BS01,Nar,4,b-Ala,10,1,0.757,5277
40,13,E3,5,3,30,BS01,Nar,10,b-Ala,10,1,0.719,6139
40,13,E4,5,4,30,BS01,Nar,20,b-Ala,10,1,0.656,6058
40,13,E5,5,5,30,BS01,Nar,60,b-Ala,10,1,0.824,12303
40,13,E6,5,6,30,medium,Nar,0,b-Ala,10,1,0.757,5345
40,13,E7,5,7,30,medium,Nar,60,b-Ala,10,1,0.335,195
40,13,F1,6,1,30,BS01,Nar,0,b-Ala,10,2,1.131,11440
40,13,F2,6,2,30,BS01,Nar,4,b-Ala,10,2,1.08,8292
40,13,F3,6,3,30,BS01,Nar,10,b-Ala,10,2,1.067,10881
40,13,F4,6,4,30,BS01,Nar,20,b-Ala,10,2,0.862,7837
40,13,F5,6,5,30,BS01,Nar,60,b-Ala,10,2,1.116,10087
40,13,F6,6,6,30,medium,Nar,0,b-Ala,10,2,1.127,10386
40,13,F7,6,7,30,medium,Nar,60,b-Ala,10,2,0.338,178
40,13,G1,7,1,30,BS01,Nar,0,b-Ala,10,3,0.654,3900
40,13,G2,7,2,30,BS01,Nar,4,b-Ala,10,3,0.705,5315
40,13,G3,7,3,30,BS01,Nar,10,b-Ala,10,3,0.674,6905
40,13,G4,7,4,30,BS01,Nar,20,b-Ala,10,3,0.691,6633
40,13,G5,7,5,30,BS01,Nar,60,b-Ala,10,3,0.696,6201
40,13,G6,7,6,30,medium,Nar,0,b-Ala,10,3,0.784,6237
40,13,G7,7,7,30,medium,Nar,60,b-Ala,10,3,0.334,183
40,13,H1,8,1,30,BS01,Nar,0,b-Ala,10,4,0.667,4988
40,13,H2,8,2,30,BS01,Nar,4,b-Ala,10,4,0.825,10494
40,13,H3,8,3,30,BS01,Nar,10,b-Ala,10,4,0.723,14177
40,13,H4,8,4,30,BS01,Nar,20,b-Ala,10,4,0.605,5601
40,13,H5,8,5,30,BS01,Nar,60,b-Ala,10,4,0.766,6017
40,13,H6,8,6,30,medium,Nar,0,b-Ala,10,4,0.747,5888
40,13,H7,8,7,30,medium,Nar,60,b-Ala,10,4,0.501,2403
41,13.3333333333333,A1,1,1,30,BS01,Nar,0,b-Ala,0,1,0.571,3943
41,13.3333333333333,A2,1,2,30,BS01,Nar,4,b-Ala,0,1,0.56,3146
41,13.3333333333333,A3,1,3,30,BS01,Nar,10,b-Ala,0,1,0.579,2986
41,13.3333333333333,A4,1,4,30,BS01,Nar,20,b-Ala,0,1,0.652,2520
41,13.3333333333333,A5,1,5,30,BS01,Nar,60,b-Ala,0,1,0.678,883
41,13.3333333333333,A6,1,6,30,medium,Nar,0,b-Ala,0,1,0.165,235
41,13.3333333333333,A7,1,7,30,medium,Nar,60,b-Ala,0,1,0.273,228
41,13.3333333333333,B1,2,1,30,BS01,Nar,0,b-Ala,0,2,1.242,12379
41,13.3333333333333,B2,2,2,30,BS01,Nar,4,b-Ala,0,2,1.059,7295
41,13.3333333333333,B3,2,3,30,BS01,Nar,10,b-Ala,0,2,0.943,4475
41,13.3333333333333,B4,2,4,30,BS01,Nar,20,b-Ala,0,2,0.85,5334
41,13.3333333333333,B5,2,5,30,BS01,Nar,60,b-Ala,0,2,0.797,3275
41,13.3333333333333,B6,2,6,30,medium,Nar,0,b-Ala,0,2,0.153,217
41,13.3333333333333,B7,2,7,30,medium,Nar,60,b-Ala,0,2,0.331,226
41,13.3333333333333,C1,3,1,30,BS01,Nar,0,b-Ala,0,3,0.51,3292
41,13.3333333333333,C2,3,2,30,BS01,Nar,4,b-Ala,0,3,0.653,4858
41,13.3333333333333,C3,3,3,30,BS01,Nar,10,b-Ala,0,3,0.634,4187
41,13.3333333333333,C4,3,4,30,BS01,Nar,20,b-Ala,0,3,0.665,2971
41,13.3333333333333,C5,3,5,30,BS01,Nar,60,b-Ala,0,3,0.664,1150
41,13.3333333333333,C6,3,6,30,medium,Nar,0,b-Ala,0,3,0.161,191
41,13.3333333333333,C7,3,7,30,medium,Nar,60,b-Ala,0,3,0.336,354
41,13.3333333333333,D1,4,1,30,BS01,Nar,0,b-Ala,0,4,0.709,3753
41,13.3333333333333,D2,4,2,30,BS01,Nar,4,b-Ala,0,4,0.668,3956
41,13.3333333333333,D3,4,3,30,BS01,Nar,10,b-Ala,0,4,0.71,3921
41,13.3333333333333,D4,4,4,30,BS01,Nar,20,b-Ala,0,4,0.694,2369
41,13.3333333333333,D5,4,5,30,BS01,Nar,60,b-Ala,0,4,0.651,1120
41,13.3333333333333,D6,4,6,30,medium,Nar,0,b-Ala,0,4,0.59,2807
41,13.3333333333333,D7,4,7,30,medium,Nar,60,b-Ala,0,4,0.6,663
41,13.3333333333333,E1,5,1,30,BS01,Nar,0,b-Ala,10,1,0.676,4575
41,13.3333333333333,E2,5,2,30,BS01,Nar,4,b-Ala,10,1,0.757,5146
41,13.3333333333333,E3,5,3,30,BS01,Nar,10,b-Ala,10,1,0.719,6403
41,13.3333333333333,E4,5,4,30,BS01,Nar,20,b-Ala,10,1,0.657,6057
41,13.3333333333333,E5,5,5,30,BS01,Nar,60,b-Ala,10,1,0.823,12664
41,13.3333333333333,E6,5,6,30,medium,Nar,0,b-Ala,10,1,0.758,5594
41,13.3333333333333,E7,5,7,30,medium,Nar,60,b-Ala,10,1,0.334,204
41,13.3333333333333,F1,6,1,30,BS01,Nar,0,b-Ala,10,2,1.137,10851
41,13.3333333333333,F2,6,2,30,BS01,Nar,4,b-Ala,10,2,1.079,8848
41,13.3333333333333,F3,6,3,30,BS01,Nar,10,b-Ala,10,2,1.065,10533
41,13.3333333333333,F4,6,4,30,BS01,Nar,20,b-Ala,10,2,0.846,7888
41,13.3333333333333,F5,6,5,30,BS01,Nar,60,b-Ala,10,2,1.117,10612
41,13.3333333333333,F6,6,6,30,medium,Nar,0,b-Ala,10,2,1.131,10449
41,13.3333333333333,F7,6,7,30,medium,Nar,60,b-Ala,10,2,0.337,182
41,13.3333333333333,G1,7,1,30,BS01,Nar,0,b-Ala,10,3,0.656,4314
41,13.3333333333333,G2,7,2,30,BS01,Nar,4,b-Ala,10,3,0.707,5740
41,13.3333333333333,G3,7,3,30,BS01,Nar,10,b-Ala,10,3,0.673,6624
41,13.3333333333333,G4,7,4,30,BS01,Nar,20,b-Ala,10,3,0.691,6142
41,13.3333333333333,G5,7,5,30,BS01,Nar,60,b-Ala,10,3,0.698,6025
41,13.3333333333333,G6,7,6,30,medium,Nar,0,b-Ala,10,3,0.787,6689
41,13.3333333333333,G7,7,7,30,medium,Nar,60,b-Ala,10,3,0.334,267
41,13.3333333333333,H1,8,1,30,BS01,Nar,0,b-Ala,10,4,0.669,4986
41,13.3333333333333,H2,8,2,30,BS01,Nar,4,b-Ala,10,4,0.824,11299
41,13.3333333333333,H3,8,3,30,BS01,Nar,10,b-Ala,10,4,0.721,15114
41,13.3333333333333,H4,8,4,30,BS01,Nar,20,b-Ala,10,4,0.607,5830
41,13.3333333333333,H5,8,5,30,BS01,Nar,60,b-Ala,10,4,0.767,5979
41,13.3333333333333,H6,8,6,30,medium,Nar,0,b-Ala,10,4,0.752,6038
41,13.3333333333333,H7,8,7,30,medium,Nar,60,b-Ala,10,4,0.515,2754
42,13.6666666666667,A1,1,1,30,BS01,Nar,0,b-Ala,0,1,0.574,3438
42,13.6666666666667,A2,1,2,30,BS01,Nar,4,b-Ala,0,1,0.563,3091
42,13.6666666666667,A3,1,3,30,BS01,Nar,10,b-Ala,0,1,0.578,2996
42,13.6666666666667,A4,1,4,30,BS01,Nar,20,b-Ala,0,1,0.65,2585
42,13.6666666666667,A5,1,5,30,BS01,Nar,60,b-Ala,0,1,0.68,1215
42,13.6666666666667,A6,1,6,30,medium,Nar,0,b-Ala,0,1,0.163,224
42,13.6666666666667,A7,1,7,30,medium,Nar,60,b-Ala,0,1,0.273,134
42,13.6666666666667,B1,2,1,30,BS01,Nar,0,b-Ala,0,2,1.238,12418
42,13.6666666666667,B2,2,2,30,BS01,Nar,4,b-Ala,0,2,1.052,7231
42,13.6666666666667,B3,2,3,30,BS01,Nar,10,b-Ala,0,2,0.915,4406
42,13.6666666666667,B4,2,4,30,BS01,Nar,20,b-Ala,0,2,0.846,5044
42,13.6666666666667,B5,2,5,30,BS01,Nar,60,b-Ala,0,2,0.795,3516
42,13.6666666666667,B6,2,6,30,medium,Nar,0,b-Ala,0,2,0.152,217
42,13.6666666666667,B7,2,7,30,medium,Nar,60,b-Ala,0,2,0.33,223
42,13.6666666666667,C1,3,1,30,BS01,Nar,0,b-Ala,0,3,0.511,2922
42,13.6666666666667,C2,3,2,30,BS01,Nar,4,b-Ala,0,3,0.652,4630
42,13.6666666666667,C3,3,3,30,BS01,Nar,10,b-Ala,0,3,0.632,4207
42,13.6666666666667,C4,3,4,30,BS01,Nar,20,b-Ala,0,3,0.663,2946
42,13.6666666666667,C5,3,5,30,BS01,Nar,60,b-Ala,0,3,0.665,1402
42,13.6666666666667,C6,3,6,30,medium,Nar,0,b-Ala,0,3,0.16,238
42,13.6666666666667,C7,3,7,30,medium,Nar,60,b-Ala,0,3,0.337,260
42,13.6666666666667,D1,4,1,30,BS01,Nar,0,b-Ala,0,4,0.711,4051
42,13.6666666666667,D2,4,2,30,BS01,Nar,4,b-Ala,0,4,0.67,3842
42,13.6666666666667,D3,4,3,30,BS01,Nar,10,b-Ala,0,4,0.707,4604
42,13.6666666666667,D4,4,4,30,BS01,Nar,20,b-Ala,0,4,0.692,2426
42,13.6666666666667,D5,4,5,30,BS01,Nar,60,b-Ala,0,4,0.649,963
42,13.6666666666667,D6,4,6,30,medium,Nar,0,b-Ala,0,4,0.586,2854
42,13.6666666666667,D7,4,7,30,medium,Nar,60,b-Ala,0,4,0.595,782
42,13.6666666666667,E1,5,1,30,BS01,Nar,0,b-Ala,10,1,0.678,4564
42,13.6666666666667,E2,5,2,30,BS01,Nar,4,b-Ala,10,1,0.759,5628
42,13.6666666666667,E3,5,3,30,BS01,Nar,10,b-Ala,10,1,0.721,6898
42,13.6666666666667,E4,5,4,30,BS01,Nar,20,b-Ala,10,1,0.659,6184
42,13.6666666666667,E5,5,5,30,BS01,Nar,60,b-Ala,10,1,0.825,12709
42,13.6666666666667,E6,5,6,30,medium,Nar,0,b-Ala,10,1,0.76,5159
42,13.6666666666667,E7,5,7,30,medium,Nar,60,b-Ala,10,1,0.335,295
42,13.6666666666667,F1,6,1,30,BS01,Nar,0,b-Ala,10,2,1.13,11380
42,13.6666666666667,F2,6,2,30,BS01,Nar,4,b-Ala,10,2,1.074,8324
42,13.6666666666667,F3,6,3,30,BS01,Nar,10,b-Ala,10,2,1.057,10257
42,13.6666666666667,F4,6,4,30,BS01,Nar,20,b-Ala,10,2,0.843,7604
42,13.6666666666667,F5,6,5,30,BS01,Nar,60,b-Ala,10,2,1.108,10174
42,13.6666666666667,F6,6,6,30,medium,Nar,0,b-Ala,10,2,1.126,10529
42,13.6666666666667,F7,6,7,30,medium,Nar,60,b-Ala,10,2,0.338,168
42,13.6666666666667,G1,7,1,30,BS01,Nar,0,b-Ala,10,3,0.658,4641
42,13.6666666666667,G2,7,2,30,BS01,Nar,4,b-Ala,10,3,0.709,5416
42,13.6666666666667,G3,7,3,30,BS01,Nar,10,b-Ala,10,3,0.674,6499
42,13.6666666666667,G4,7,4,30,BS01,Nar,20,b-Ala,10,3,0.691,6306
42,13.6666666666667,G5,7,5,30,BS01,Nar,60,b-Ala,10,3,0.7,6008
42,13.6666666666667,G6,7,6,30,medium,Nar,0,b-Ala,10,3,0.787,6244
42,13.6666666666667,G7,7,7,30,medium,Nar,60,b-Ala,10,3,0.334,233
42,13.6666666666667,H1,8,1,30,BS01,Nar,0,b-Ala,10,4,0.672,4890
42,13.6666666666667,H2,8,2,30,BS01,Nar,4,b-Ala,10,4,0.824,11399
42,13.6666666666667,H3,8,3,30,BS01,Nar,10,b-Ala,10,4,0.719,14452
42,13.6666666666667,H4,8,4,30,BS01,Nar,20,b-Ala,10,4,0.609,5637
42,13.6666666666667,H5,8,5,30,BS01,Nar,60,b-Ala,10,4,0.77,5630
42,13.6666666666667,H6,8,6,30,medium,Nar,0,b-Ala,10,4,0.751,5540
42,13.6666666666667,H7,8,7,30,medium,Nar,60,b-Ala,10,4,0.53,2816
43,14,A1,1,1,30,BS01,Nar,0,b-Ala,0,1,0.576,3793
43,14,A2,1,2,30,BS01,Nar,4,b-Ala,0,1,0.566,3182
43,14,A3,1,3,30,BS01,Nar,10,b-Ala,0,1,0.577,3103
43,14,A4,1,4,30,BS01,Nar,20,b-Ala,0,1,0.649,2477
43,14,A5,1,5,30,BS01,Nar,60,b-Ala,0,1,0.682,1108
43,14,A6,1,6,30,medium,Nar,0,b-Ala,0,1,0.162,154
43,14,A7,1,7,30,medium,Nar,60,b-Ala,0,1,0.276,267
43,14,B1,2,1,30,BS01,Nar,0,b-Ala,0,2,1.239,11963
43,14,B2,2,2,30,BS01,Nar,4,b-Ala,0,2,1.037,7582
43,14,B3,2,3,30,BS01,Nar,10,b-Ala,0,2,0.89,3912
43,14,B4,2,4,30,BS01,Nar,20,b-Ala,0,2,0.845,4993
43,14,B5,2,5,30,BS01,Nar,60,b-Ala,0,2,0.793,3010
43,14,B6,2,6,30,medium,Nar,0,b-Ala,0,2,0.153,126
43,14,B7,2,7,30,medium,Nar,60,b-Ala,0,2,0.335,245
43,14,C1,3,1,30,BS01,Nar,0,b-Ala,0,3,0.515,3064
43,14,C2,3,2,30,BS01,Nar,4,b-Ala,0,3,0.652,5274
43,14,C3,3,3,30,BS01,Nar,10,b-Ala,0,3,0.632,4370
43,14,C4,3,4,30,BS01,Nar,20,b-Ala,0,3,0.663,2859
43,14,C5,3,5,30,BS01,Nar,60,b-Ala,0,3,0.665,1061
43,14,C6,3,6,30,medium,Nar,0,b-Ala,0,3,0.161,139
43,14,C7,3,7,30,medium,Nar,60,b-Ala,0,3,0.337,210
43,14,D1,4,1,30,BS01,Nar,0,b-Ala,0,4,0.713,3562
43,14,D2,4,2,30,BS01,Nar,4,b-Ala,0,4,0.68,3914
43,14,D3,4,3,30,BS01,Nar,10,b-Ala,0,4,0.705,4122
43,14,D4,4,4,30,BS01,Nar,20,b-Ala,0,4,0.692,2342
43,14,D5,4,5,30,BS01,Nar,60,b-Ala,0,4,0.651,1038
43,14,D6,4,6,30,medium,Nar,0,b-Ala,0,4,0.585,2664
43,14,D7,4,7,30,medium,Nar,60,b-Ala,0,4,0.594,672
43,14,E1,5,1,30,BS01,Nar,0,b-Ala,10,1,0.681,5099
43,14,E2,5,2,30,BS01,Nar,4,b-Ala,10,1,0.762,5442
43,14,E3,5,3,30,BS01,Nar,10,b-Ala,10,1,0.722,6144
43,14,E4,5,4,30,BS01,Nar,20,b-Ala,10,1,0.66,6125
43,14,E5,5,5,30,BS01,Nar,60,b-Ala,10,1,0.825,12301
43,14,E6,5,6,30,medium,Nar,0,b-Ala,10,1,0.763,5383
43,14,E7,5,7,30,medium,Nar,60,b-Ala,10,1,0.335,269
43,14,F1,6,1,30,BS01,Nar,0,b-Ala,10,2,1.132,11115
43,14,F2,6,2,30,BS01,Nar,4,b-Ala,10,2,1.069,8209
43,14,F3,6,3,30,BS01,Nar,10,b-Ala,10,2,1.053,9999
43,14,F4,6,4,30,BS01,Nar,20,b-Ala,10,2,0.836,7250
43,14,F5,6,5,30,BS01,Nar,60,b-Ala,10,2,1.105,10011
43,14,F6,6,6,30,medium,Nar,0,b-Ala,10,2,1.128,10647
43,14,F7,6,7,30,medium,Nar,60,b-Ala,10,2,0.338,243
43,14,G1,7,1,30,BS01,Nar,0,b-Ala,10,3,0.661,4106
43,14,G2,7,2,30,BS01,Nar,4,b-Ala,10,3,0.71,5654
43,14,G3,7,3,30,BS01,Nar,10,b-Ala,10,3,0.674,7071
43,14,G4,7,4,30,BS01,Nar,20,b-Ala,10,3,0.693,6807
43,14,G5,7,5,30,BS01,Nar,60,b-Ala,10,3,0.701,6098
43,14,G6,7,6,30,medium,Nar,0,b-Ala,10,3,0.79,6540
43,14,G7,7,7,30,medium,Nar,60,b-Ala,10,3,0.335,254
43,14,H1,8,1,30,BS01,Nar,0,b-Ala,10,4,0.674,4614
43,14,H2,8,2,30,BS01,Nar,4,b-Ala,10,4,0.83,11608
43,14,H3,8,3,30,BS01,Nar,10,b-Ala,10,4,0.719,14351
43,14,H4,8,4,30,BS01,Nar,20,b-Ala,10,4,0.611,5670
43,14,H5,8,5,30,BS01,Nar,60,b-Ala,10,4,0.771,6045
43,14,H6,8,6,30,medium,Nar,0,b-Ala,10,4,0.754,5497
43,14,H7,8,7,30,medium,Nar,60,b-Ala,10,4,0.544,2772
44,14.3333333333333,A1,1,1,30,BS01,Nar,0,b-Ala,0,1,0.578,3918
44,14.3333333333333,A2,1,2,30,BS01,Nar,4,b-Ala,0,1,0.567,3231
44,14.3333333333333,A3,1,3,30,BS01,Nar,10,b-Ala,0,1,0.574,3291
44,14.3333333333333,A4,1,4,30,BS01,Nar,20,b-Ala,0,1,0.648,2457
44,14.3333333333333,A5,1,5,30,BS01,Nar,60,b-Ala,0,1,0.683,1032
44,14.3333333333333,A6,1,6,30,medium,Nar,0,b-Ala,0,1,0.162,170
44,14.3333333333333,A7,1,7,30,medium,Nar,60,b-Ala,0,1,0.274,257
44,14.3333333333333,B1,2,1,30,BS01,Nar,0,b-Ala,0,2,1.24,12348
44,14.3333333333333,B2,2,2,30,BS01,Nar,4,b-Ala,0,2,1.025,7235
44,14.3333333333333,B3,2,3,30,BS01,Nar,10,b-Ala,0,2,0.865,4167
44,14.3333333333333,B4,2,4,30,BS01,Nar,20,b-Ala,0,2,0.843,4905
44,14.3333333333333,B5,2,5,30,BS01,Nar,60,b-Ala,0,2,0.791,3185
44,14.3333333333333,B6,2,6,30,medium,Nar,0,b-Ala,0,2,0.153,219
44,14.3333333333333,B7,2,7,30,medium,Nar,60,b-Ala,0,2,0.333,260
44,14.3333333333333,C1,3,1,30,BS01,Nar,0,b-Ala,0,3,0.517,3356
44,14.3333333333333,C2,3,2,30,BS01,Nar,4,b-Ala,0,3,0.648,5424
44,14.3333333333333,C3,3,3,30,BS01,Nar,10,b-Ala,0,3,0.63,4437
44,14.3333333333333,C4,3,4,30,BS01,Nar,20,b-Ala,0,3,0.659,2961
44,14.3333333333333,C5,3,5,30,BS01,Nar,60,b-Ala,0,3,0.666,1352
44,14.3333333333333,C6,3,6,30,medium,Nar,0,b-Ala,0,3,0.162,171
44,14.3333333333333,C7,3,7,30,medium,Nar,60,b-Ala,0,3,0.336,193
44,14.3333333333333,D1,4,1,30,BS01,Nar,0,b-Ala,0,4,0.714,4160
44,14.3333333333333,D2,4,2,30,BS01,Nar,4,b-Ala,0,4,0.681,3889
44,14.3333333333333,D3,4,3,30,BS01,Nar,10,b-Ala,0,4,0.702,4909
44,14.3333333333333,D4,4,4,30,BS01,Nar,20,b-Ala,0,4,0.689,2845
44,14.3333333333333,D5,4,5,30,BS01,Nar,60,b-Ala,0,4,0.65,1191
44,14.3333333333333,D6,4,6,30,medium,Nar,0,b-Ala,0,4,0.584,2928
44,14.3333333333333,D7,4,7,30,medium,Nar,60,b-Ala,0,4,0.591,868
44,14.3333333333333,E1,5,1,30,BS01,Nar,0,b-Ala,10,1,0.683,5065
44,14.3333333333333,E2,5,2,30,BS01,Nar,4,b-Ala,10,1,0.763,5448
44,14.3333333333333,E3,5,3,30,BS01,Nar,10,b-Ala,10,1,0.722,6623
44,14.3333333333333,E4,5,4,30,BS01,Nar,20,b-Ala,10,1,0.661,6086
44,14.3333333333333,E5,5,5,30,BS01,Nar,60,b-Ala,10,1,0.825,13045
44,14.3333333333333,E6,5,6,30,medium,Nar,0,b-Ala,10,1,0.763,5320
44,14.3333333333333,E7,5,7,30,medium,Nar,60,b-Ala,10,1,0.334,217
44,14.3333333333333,F1,6,1,30,BS01,Nar,0,b-Ala,10,2,1.132,11240
44,14.3333333333333,F2,6,2,30,BS01,Nar,4,b-Ala,10,2,1.06,8173
44,14.3333333333333,F3,6,3,30,BS01,Nar,10,b-Ala,10,2,1.045,10158
44,14.3333333333333,F4,6,4,30,BS01,Nar,20,b-Ala,10,2,0.792,6896
44,14.3333333333333,F5,6,5,30,BS01,Nar,60,b-Ala,10,2,1.109,10382
44,14.3333333333333,F6,6,6,30,medium,Nar,0,b-Ala,10,2,1.129,10200
44,14.3333333333333,F7,6,7,30,medium,Nar,60,b-Ala,10,2,0.338,260
44,14.3333333333333,G1,7,1,30,BS01,Nar,0,b-Ala,10,3,0.663,4331
44,14.3333333333333,G2,7,2,30,BS01,Nar,4,b-Ala,10,3,0.713,5687
44,14.3333333333333,G3,7,3,30,BS01,Nar,10,b-Ala,10,3,0.675,6390
44,14.3333333333333,G4,7,4,30,BS01,Nar,20,b-Ala,10,3,0.693,6620
44,14.3333333333333,G5,7,5,30,BS01,Nar,60,b-Ala,10,3,0.703,6135
44,14.3333333333333,G6,7,6,30,medium,Nar,0,b-Ala,10,3,0.791,6387
44,14.3333333333333,G7,7,7,30,medium,Nar,60,b-Ala,10,3,0.334,204
44,14.3333333333333,H1,8,1,30,BS01,Nar,0,b-Ala,10,4,0.676,5279
44,14.3333333333333,H2,8,2,30,BS01,Nar,4,b-Ala,10,4,0.839,11001
44,14.3333333333333,H3,8,3,30,BS01,Nar,10,b-Ala,10,4,0.716,14050
44,14.3333333333333,H4,8,4,30,BS01,Nar,20,b-Ala,10,4,0.613,5909
44,14.3333333333333,H5,8,5,30,BS01,Nar,60,b-Ala,10,4,0.773,6371
44,14.3333333333333,H6,8,6,30,medium,Nar,0,b-Ala,10,4,0.756,5770
44,14.3333333333333,H7,8,7,30,medium,Nar,60,b-Ala,10,4,0.564,3099
45,14.6666666666667,A1,1,1,30.1,BS01,Nar,0,b-Ala,0,1,0.581,3862
45,14.6666666666667,A2,1,2,30.1,BS01,Nar,4,b-Ala,0,1,0.57,3170
45,14.6666666666667,A3,1,3,30.1,BS01,Nar,10,b-Ala,0,1,0.573,3458
45,14.6666666666667,A4,1,4,30.1,BS01,Nar,20,b-Ala,0,1,0.645,2684
45,14.6666666666667,A5,1,5,30.1,BS01,Nar,60,b-Ala,0,1,0.684,1275
45,14.6666666666667,A6,1,6,30.1,medium,Nar,0,b-Ala,0,1,0.162,203
45,14.6666666666667,A7,1,7,30.1,medium,Nar,60,b-Ala,0,1,0.273,194
45,14.6666666666667,B1,2,1,30.1,BS01,Nar,0,b-Ala,0,2,1.245,12426
45,14.6666666666667,B2,2,2,30.1,BS01,Nar,4,b-Ala,0,2,1.019,7288
45,14.6666666666667,B3,2,3,30.1,BS01,Nar,10,b-Ala,0,2,0.861,4301
45,14.6666666666667,B4,2,4,30.1,BS01,Nar,20,b-Ala,0,2,0.842,5117
45,14.6666666666667,B5,2,5,30.1,BS01,Nar,60,b-Ala,0,2,0.79,3116
45,14.6666666666667,B6,2,6,30.1,medium,Nar,0,b-Ala,0,2,0.153,193
45,14.6666666666667,B7,2,7,30.1,medium,Nar,60,b-Ala,0,2,0.331,276
45,14.6666666666667,C1,3,1,30.1,BS01,Nar,0,b-Ala,0,3,0.517,3128
45,14.6666666666667,C2,3,2,30.1,BS01,Nar,4,b-Ala,0,3,0.647,5335
45,14.6666666666667,C3,3,3,30.1,BS01,Nar,10,b-Ala,0,3,0.628,4394
45,14.6666666666667,C4,3,4,30.1,BS01,Nar,20,b-Ala,0,3,0.658,2906
45,14.6666666666667,C5,3,5,30.1,BS01,Nar,60,b-Ala,0,3,0.67,1458
45,14.6666666666667,C6,3,6,30.1,medium,Nar,0,b-Ala,0,3,0.161,166
45,14.6666666666667,C7,3,7,30.1,medium,Nar,60,b-Ala,0,3,0.336,144
45,14.6666666666667,D1,4,1,30.1,BS01,Nar,0,b-Ala,0,4,0.716,3905
45,14.6666666666667,D2,4,2,30.1,BS01,Nar,4,b-Ala,0,4,0.681,3797
45,14.6666666666667,D3,4,3,30.1,BS01,Nar,10,b-Ala,0,4,0.701,4528
45,14.6666666666667,D4,4,4,30.1,BS01,Nar,20,b-Ala,0,4,0.686,2755
45,14.6666666666667,D5,4,5,30.1,BS01,Nar,60,b-Ala,0,4,0.648,1146
45,14.6666666666667,D6,4,6,30.1,medium,Nar,0,b-Ala,0,4,0.579,2847
45,14.6666666666667,D7,4,7,30.1,medium,Nar,60,b-Ala,0,4,0.593,776
45,14.6666666666667,E1,5,1,30.1,BS01,Nar,0,b-Ala,10,1,0.685,4375
45,14.6666666666667,E2,5,2,30.1,BS01,Nar,4,b-Ala,10,1,0.765,5639
45,14.6666666666667,E3,5,3,30.1,BS01,Nar,10,b-Ala,10,1,0.722,6458
45,14.6666666666667,E4,5,4,30.1,BS01,Nar,20,b-Ala,10,1,0.663,6057
45,14.6666666666667,E5,5,5,30.1,BS01,Nar,60,b-Ala,10,1,0.827,12296
45,14.6666666666667,E6,5,6,30.1,medium,Nar,0,b-Ala,10,1,0.765,5575
45,14.6666666666667,E7,5,7,30.1,medium,Nar,60,b-Ala,10,1,0.335,214
45,14.6666666666667,F1,6,1,30.1,BS01,Nar,0,b-Ala,10,2,1.139,11528
45,14.6666666666667,F2,6,2,30.1,BS01,Nar,4,b-Ala,10,2,1.065,8373
45,14.6666666666667,F3,6,3,30.1,BS01,Nar,10,b-Ala,10,2,1.053,10276
45,14.6666666666667,F4,6,4,30.1,BS01,Nar,20,b-Ala,10,2,0.767,6796
45,14.6666666666667,F5,6,5,30.1,BS01,Nar,60,b-Ala,10,2,1.121,10093
45,14.6666666666667,F6,6,6,30.1,medium,Nar,0,b-Ala,10,2,1.135,9956
45,14.6666666666667,F7,6,7,30.1,medium,Nar,60,b-Ala,10,2,0.339,243
45,14.6666666666667,G1,7,1,30.1,BS01,Nar,0,b-Ala,10,3,0.663,3967
45,14.6666666666667,G2,7,2,30.1,BS01,Nar,4,b-Ala,10,3,0.714,5823
45,14.6666666666667,G3,7,3,30.1,BS01,Nar,10,b-Ala,10,3,0.675,6730
45,14.6666666666667,G4,7,4,30.1,BS01,Nar,20,b-Ala,10,3,0.694,6686
45,14.6666666666667,G5,7,5,30.1,BS01,Nar,60,b-Ala,10,3,0.706,6130
45,14.6666666666667,G6,7,6,30.1,medium,Nar,0,b-Ala,10,3,0.792,6256
45,14.6666666666667,G7,7,7,30.1,medium,Nar,60,b-Ala,10,3,0.333,244
45,14.6666666666667,H1,8,1,30.1,BS01,Nar,0,b-Ala,10,4,0.678,4869
